InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
540551,47310M,"SMALL POP BOX,FUNKY MONKEY",1,1/10/2011 9:43,1.66,,United Kingdom
538177,22651,GENTLEMAN SHIRT REPAIR KIT ,2,12/10/2010 9:51,1.66,,United Kingdom
553207,21671,RED SPOT CERAMIC DRAWER KNOB,12,5/16/2011 9:02,1.25,17001,United Kingdom
541878,21948,SET OF 6 CAKE CHOPSTICKS,6,1/24/2011 10:28,2.46,,United Kingdom
540832,21244,BLUE POLKADOT PLATE ,2,1/11/2011 14:42,2.46,,United Kingdom
540519,20724,RED RETROSPOT CHARLOTTE BAG,10,1/9/2011 12:12,0.85,12793,Portugal
C542138,22356,CHARLOTTE BAG PINK POLKADOT,-10,1/25/2011 17:21,0.85,17368,United Kingdom
546436,21626,VINTAGE UNION JACK PENNANT,36,3/14/2011 9:42,1.95,14962,United Kingdom
548373,21755,LOVE BUILDING BLOCK WORD,2,3/30/2011 16:34,11.63,,United Kingdom
558475,90177A,CLASSIC DIAMANTE EARRINGS JET,1,6/29/2011 15:58,2.9,,United Kingdom
555275,47593B,SCOTTIE DOGS BABY BIB,1,6/1/2011 17:18,0.83,,United Kingdom
549387,22432,WATERING CAN PINK BUNNY,6,4/8/2011 11:33,1.95,13178,United Kingdom
538942,22835,HOT WATER BOTTLE I AM SO POORLY,2,12/15/2010 11:14,4.65,17346,United Kingdom
538744,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,2,12/14/2010 11:26,0.85,15356,United Kingdom
551718,47574A,ENGLISH ROSE SCENTED HANGING FLOWER,1,5/3/2011 16:06,2.46,,United Kingdom
546782,21232,STRAWBERRY CERAMIC TRINKET BOX,12,3/17/2011 9:13,1.25,15291,United Kingdom
540349,20723,STRAWBERRY CHARLOTTE BAG,10,1/6/2011 14:07,0.85,15379,United Kingdom
538942,22837,HOT WATER BOTTLE BABUSHKA ,3,12/15/2010 11:14,4.65,17346,United Kingdom
553393,21188,3D HEARTS  HONEYCOMB PAPER GARLAND,2,5/16/2011 16:46,5.79,,United Kingdom
549023,22469,HEART OF WICKER SMALL,2,4/5/2011 16:27,3.29,,United Kingdom
548545,90014C,SILVER/BLACK ORBIT NECKLACE,1,3/31/2011 19:12,9.95,13118,United Kingdom
544893,22997,TRAVEL CARD WALLET UNION JACK,48,2/24/2011 12:01,0.42,17865,United Kingdom
536865,22197,SMALL POPCORN HOLDER,16,12/3/2010 11:28,1.66,,United Kingdom
C554856,21534,DAIRY MAID LARGE MILK JUG,-2,5/27/2011 9:55,4.95,17166,United Kingdom
550992,22944,CHRISTMAS METAL POSTCARD WITH BELLS,6,4/21/2011 19:05,1.25,14512,United Kingdom
538184,22271,FELTCRAFT DOLL ROSIE,6,12/10/2010 10:21,2.95,17880,United Kingdom
548745,22907,PACK OF 20 NAPKINS PANTRY DESIGN,12,4/4/2011 12:10,0.85,12471,Germany
537434,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,1,12/6/2010 16:57,1.66,,United Kingdom
553463,23176,ABC TREASURE BOOK BOX ,8,5/17/2011 11:02,2.25,13488,United Kingdom
555349,22998,TRAVEL CARD WALLET KEEP CALM,48,6/2/2011 12:08,0.42,16729,United Kingdom
541963,84050,PINK HEART SHAPE EGG FRYING PAN,2,1/24/2011 13:06,1.65,17799,United Kingdom
544205,48185,DOORMAT FAIRY CAKE,1,2/17/2011 10:31,14.13,,United Kingdom
547380,84991,60 TEATIME FAIRY CAKE CASES,6,3/22/2011 15:20,0.55,16809,United Kingdom
556732,47599A,PINK PARTY BAGS,6,6/14/2011 11:47,2.1,15039,United Kingdom
546223,84987,SET OF 36 TEATIME PAPER DOILIES,12,3/10/2011 12:22,1.45,14854,United Kingdom
542240,22846,BREAD BIN DINER STYLE RED ,2,1/26/2011 14:45,16.95,16124,United Kingdom
537400,22666,RECIPE BOX PANTRY YELLOW DESIGN,2,12/6/2010 14:36,2.95,17191,United Kingdom
555631,82494L,WOODEN FRAME ANTIQUE WHITE ,1,6/6/2011 12:06,2.95,18118,United Kingdom
542423,22977,DOLLY GIRL CHILDRENS EGG CUP,48,1/28/2011 9:09,1.25,15057,United Kingdom
557500,84568,GIRLS ALPHABET IRON ON PATCHES ,20,6/20/2011 15:27,0.42,,United Kingdom
536390,22968,ROSE COTTAGE KEEPSAKE BOX ,8,12/1/2010 10:19,8.5,17511,United Kingdom
557569,22973,CHILDREN'S CIRCUS PARADE MUG,12,6/21/2011 10:46,1.65,12474,Germany
552296,22383,LUNCH BAG SUKI DESIGN ,3,5/8/2011 14:09,1.65,15518,United Kingdom
554368,23168,CLASSIC CAFE SUGAR DISPENSER,12,5/24/2011 10:33,1.25,13267,United Kingdom
537042,85014B,RED RETROSPOT UMBRELLA,1,12/5/2010 10:45,5.95,13838,United Kingdom
544931,72741,GRAND CHOCOLATECANDLE,9,2/24/2011 18:59,1.45,13501,Switzerland
554667,23158,SET OF 5 LUCKY CAT MAGNETS ,12,5/25/2011 15:18,2.08,15727,United Kingdom
557146,23306,SET OF 36 DOILIES PANTRY DESIGN,12,6/17/2011 10:44,1.45,17139,United Kingdom
540848,21934,SKULL SHOULDER BAG,3,1/12/2011 9:26,1.66,,United Kingdom
555275,22712,CARD DOLLY GIRL ,2,6/1/2011 17:18,0.83,,United Kingdom
558475,21850,BLUE  DIAMANTE PEN IN GIFT BOX,5,6/29/2011 15:58,2.46,,United Kingdom
557572,22423,REGENCY CAKESTAND 3 TIER,32,6/21/2011 10:55,10.95,15061,United Kingdom
539412,21679,SKULLS  STICKERS,3,12/17/2010 13:39,0.85,,United Kingdom
543309,84978,HANGING HEART JAR T-LIGHT HOLDER,2,2/7/2011 12:05,1.25,18118,United Kingdom
547918,22364,GLASS JAR DIGESTIVE BISCUITS,6,3/28/2011 12:49,2.95,15249,United Kingdom
542372,48173C,DOORMAT BLACK FLOCK ,10,1/27/2011 13:37,6.75,13078,United Kingdom
541508,22037,ROBOT BIRTHDAY CARD,1,1/18/2011 16:06,0.83,,United Kingdom
543836,22722,SET OF 6 SPICE TINS PANTRY DESIGN,4,2/14/2011 10:52,3.95,15236,United Kingdom
536404,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12,12/1/2010 11:29,1.25,16218,United Kingdom
541962,22937,BAKING MOULD CHOCOLATE CUPCAKES,6,1/24/2011 12:58,2.55,12693,Germany
558068,22090,PAPER BUNTING RETROSPOT,1,6/24/2011 15:51,5.79,,United Kingdom
540540,22834,HAND WARMER BABUSHKA DESIGN,3,1/9/2011 15:10,2.1,17218,United Kingdom
552883,23162,REGENCY TEA STRAINER,48,5/12/2011 10:13,3.29,14646,Netherlands
553890,23169,CLASSIC GLASS COOKIE JAR,2,5/19/2011 16:32,8.29,,United Kingdom
543530,21314,SMALL GLASS HEART TRINKET POT,1,2/9/2011 12:46,4.13,,United Kingdom
552710,23144,ZINC T-LIGHT HOLDER STARS SMALL,24,5/11/2011 7:35,0.83,13098,United Kingdom
546892,21163,DO NOT TOUCH MY STUFF DOOR HANGER ,1,3/17/2011 18:20,3.29,,United Kingdom
543731,22846,BREAD BIN DINER STYLE RED ,1,2/11/2011 11:57,16.95,17677,United Kingdom
547937,21374,MIRRORED WALL ART SKULLS,1,3/28/2011 14:27,3.75,15068,United Kingdom
550513,17091J,VANILLA INCENSE IN TIN,36,4/18/2011 16:37,0.38,16928,United Kingdom
556459,21679,SKULLS  STICKERS,1,6/10/2011 17:25,1.63,,United Kingdom
541263,84991,60 TEATIME FAIRY CAKE CASES,120,1/16/2011 16:10,0.42,16843,United Kingdom
551283,22197,SMALL POPCORN HOLDER,6,4/27/2011 14:01,0.85,16755,United Kingdom
557757,21949,SET OF 6 STRAWBERRY CHOPSTICKS,1,6/22/2011 13:28,1.25,14606,United Kingdom
541969,20685,DOORMAT RED RETROSPOT,3,1/24/2011 13:46,7.46,,United Kingdom
550521,22969,HOMEMADE JAM SCENTED CANDLES,24,4/19/2011 9:49,1.45,13647,United Kingdom
539456,85135C,RED DRAGONFLY HELICOPTER,1,12/17/2010 17:23,7.95,16885,United Kingdom
545191,POST,POSTAGE,1,2/28/2011 15:39,28,12811,Portugal
553545,21033,JUMBO BAG CHARLIE AND LOLA TOYS,2,5/17/2011 15:37,4.13,,United Kingdom
551693,21232,STRAWBERRY CERAMIC TRINKET BOX,12,5/3/2011 13:36,1.25,15582,United Kingdom
544637,22245,"HOOK, 1 HANGER ,MAGIC GARDEN",12,2/22/2011 11:20,0.85,16546,United Kingdom
554941,79030G,TUMBLER NEW ENGLAND,6,5/27/2011 13:53,0.39,16016,United Kingdom
544939,22585,PACK OF 6 BIRDY GIFT TAGS,12,2/25/2011 10:10,1.25,17034,United Kingdom
537789,22837,HOT WATER BOTTLE BABUSHKA ,24,12/8/2010 12:49,4.65,14051,United Kingdom
555518,22384,LUNCH BAG PINK POLKADOT,10,6/5/2011 10:58,1.65,14891,United Kingdom
552312,21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,12,5/8/2011 15:58,1.69,13427,United Kingdom
557793,23166,MEDIUM CERAMIC TOP STORAGE JAR,8,6/22/2011 17:30,1.25,14998,United Kingdom
552456,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,5/9/2011 14:40,2.08,13999,United Kingdom
553714,48138,DOORMAT UNION FLAG,2,5/18/2011 15:55,7.95,16987,United Kingdom
537534,22367,CHILDRENS APRON SPACEBOY DESIGN,1,12/7/2010 11:48,0,,United Kingdom
539294,21556,CERAMIC STRAWBERRY MONEY BOX,1,12/16/2010 16:45,2.55,15532,United Kingdom
555397,22215,CAKE STAND WHITE TWO TIER LACE,1,6/2/2011 17:26,16.63,,United Kingdom
548370,84050,PINK HEART SHAPE EGG FRYING PAN,1,3/30/2011 16:14,1.65,15528,United Kingdom
538648,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,48,12/13/2010 14:56,2.55,17937,United Kingdom
542003,84997D,PINK 3 PIECE POLKADOT CUTLERY SET,72,1/25/2011 11:07,3.39,15311,United Kingdom
544795,22188,BLACK HEART CARD HOLDER,1,2/23/2011 13:21,3.95,15858,United Kingdom
541104,84251B,"GREETING CARD, STICKY GORDON",2,1/13/2011 14:29,0.42,,United Kingdom
541711,22472,TV DINNER TRAY DOLLY GIRL,16,1/21/2011 11:18,4.25,14646,Netherlands
549155,84991,60 TEATIME FAIRY CAKE CASES,1,4/6/2011 17:08,1.25,,United Kingdom
539002,82484,WOOD BLACK BOARD ANT WHITE FINISH,2,12/15/2010 12:30,6.45,14527,United Kingdom
541695,21121,SET/10 RED POLKADOT PARTY CANDLES,1,1/20/2011 18:01,2.46,,United Kingdom
547386,84631,FRUIT TREE AND BIRDS WALL PLAQUE,1,3/22/2011 15:52,7.46,,United Kingdom
556910,20984,12 PENCILS TALL TUBE POSY,24,6/15/2011 13:25,0.29,12748,United Kingdom
543171,82583,HOT BATHS METAL SIGN,1,2/4/2011 9:11,4.13,,United Kingdom
541835,21485,RETROSPOT HEART HOT WATER BOTTLE,10,1/23/2011 10:15,4.95,17243,United Kingdom
551391,22971,QUEENS GUARD COFFEE MUG,24,4/28/2011 12:06,2.55,15514,United Kingdom
539957,22948,METAL DECORATION NAUGHTY CHILDREN ,24,12/23/2010 12:58,0.85,12585,Germany
551982,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,3,5/5/2011 13:56,1.25,15023,United Kingdom
548975,23077,DOUGHNUT LIP GLOSS ,40,4/5/2011 11:47,1.25,17596,United Kingdom
550500,22615,PACK OF 12 CIRCUS PARADE TISSUES ,1,4/18/2011 15:26,0.83,,United Kingdom
555406,21395,BLUE POLKADOT BEAKER ,6,6/2/2011 19:50,0.39,17231,United Kingdom
547702,22138,BAKING SET 9 PIECE RETROSPOT ,3,3/24/2011 16:45,4.95,14911,EIRE
555324,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,1,6/2/2011 11:02,7.46,,United Kingdom
548162,22694,WICKER STAR ,2,3/29/2011 13:42,3.29,,United Kingdom
544928,82484,WOOD BLACK BOARD ANT WHITE FINISH,1,2/24/2011 18:07,16.63,,United Kingdom
556792,22185,SLATE TILE NATURAL HANGING,8,6/14/2011 13:52,1.65,17043,United Kingdom
546498,22364,GLASS JAR DIGESTIVE BISCUITS,1,3/14/2011 11:44,2.95,15493,United Kingdom
555735,23199,JUMBO BAG APPLES,20,6/7/2011 8:54,2.08,13327,United Kingdom
540681,22162,HEART GARLAND RUSTIC PADDED,1,1/10/2011 16:25,3.36,,United Kingdom
552013,21675,BUTTERFLIES STICKERS,12,5/5/2011 17:34,0.85,12451,Switzerland
547906,20975,12 PENCILS SMALL TUBE RED RETROSPOT,2,3/28/2011 12:13,0.65,14410,United Kingdom
540468,22258,FELT FARM ANIMAL RABBIT,6,1/7/2011 13:55,0.85,,United Kingdom
539293,22659,LUNCH BOX I LOVE LONDON,12,12/16/2010 16:42,1.95,18223,United Kingdom
550775,21914,BLUE HARMONICA IN BOX ,12,4/20/2011 13:18,1.25,15805,United Kingdom
550838,22383,LUNCH BAG SUKI DESIGN ,2,4/21/2011 11:31,1.65,14577,United Kingdom
539920,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,2,12/23/2010 11:06,6.75,14085,United Kingdom
555397,21982,PACK OF 12 SUKI TISSUES ,1,6/2/2011 17:26,0.83,,United Kingdom
555519,22551,PLASTERS IN TIN SPACEBOY,24,6/5/2011 11:02,1.65,16682,United Kingdom
540255,22374,AIRLINE BAG VINTAGE JET SET RED,1,1/5/2011 16:50,4.21,,United Kingdom
554356,22740,POLKADOT PEN,48,5/24/2011 9:25,0.85,12670,France
541269,21481,FAWN BLUE HOT WATER BOTTLE,6,1/17/2011 11:01,2.95,12626,Germany
555845,22540,MINI JIGSAW CIRCUS PARADE ,1,6/7/2011 13:19,0.42,17015,United Kingdom
545894,84459B,YELLOW METAL CHICKEN HEART ,4,3/7/2011 17:04,1.49,16242,United Kingdom
546121,21038,SET/4 MODERN VINTAGE COTTON NAPKINS,3,3/9/2011 14:30,0.79,14085,United Kingdom
547042,21898,POTTING SHED ROSE CANDLE,1,3/20/2011 11:00,2.46,,United Kingdom
546972,22380,TOY TIDY SPACEBOY  ,1,3/18/2011 12:04,4.13,,United Kingdom
537781,22294,HEART FILIGREE DOVE  SMALL,2,12/8/2010 12:46,1.25,17341,United Kingdom
548969,22243,5 HOOK HANGER RED MAGIC TOADSTOOL,96,4/5/2011 11:01,1.45,14646,Netherlands
540664,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,8,1/10/2011 15:18,4.95,15044,United Kingdom
553919,21932,SCANDINAVIAN PAISLEY PICNIC BAG,10,5/20/2011 8:41,1.65,17416,United Kingdom
548612,22150,3 STRIPEY MICE FELTCRAFT,1,4/1/2011 11:34,1.95,13137,United Kingdom
557938,23112,PARISIENNE CURIO CABINET,1,6/23/2011 15:35,14.96,,United Kingdom
537354,21720,CAKE SHOP  STICKER SHEET,1,12/6/2010 12:23,0.85,12748,United Kingdom
541592,85094,CANDY SPOT EGG WARMER RABBIT,1,1/19/2011 15:08,0.83,,United Kingdom
541206,21156,RETROSPOT CHILDRENS APRON,60,1/14/2011 12:24,1.65,14646,Netherlands
553546,22466,FAIRY TALE COTTAGE NIGHTLIGHT,192,5/17/2011 15:42,1.65,12415,Australia
551054,21137,BLACK RECORD COVER FRAME,8,4/26/2011 11:44,3.75,12429,Austria
C554001,22488,NATURAL SLATE RECTANGLE CHALKBOARD,-1,5/20/2011 11:54,1.65,16818,United Kingdom
541424,22259,FELT FARM ANIMAL HEN,2,1/17/2011 17:57,0.83,,United Kingdom
C548647,37449,CERAMIC CAKE STAND + HANGING CAKES,-3,4/1/2011 13:17,9.95,12888,United Kingdom
550304,22993,SET OF 4 PANTRY JELLY MOULDS,12,4/17/2011 10:27,1.25,14092,United Kingdom
537158,22900, SET 2 TEA TOWELS I LOVE LONDON ,6,12/5/2010 13:10,2.95,16393,United Kingdom
538198,21328,BALLOONS  WRITING SET ,6,12/10/2010 11:01,1.65,17827,United Kingdom
553225,23298,SPOTTY BUNTING,6,5/16/2011 10:41,4.95,16912,United Kingdom
536573,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,12,12/1/2010 15:45,0.95,17025,United Kingdom
558099,90200A,PURPLE SWEETHEART BRACELET,3,6/26/2011 13:45,4.25,17593,United Kingdom
555396,21232,STRAWBERRY CERAMIC TRINKET BOX,16,6/2/2011 17:23,1.25,16529,United Kingdom
550318,22489,PACK OF 12 TRADITIONAL CRAYONS,3,4/17/2011 12:25,0.42,16085,United Kingdom
536412,21448,12 DAISY PEGS IN WOOD BOX,2,12/1/2010 11:49,1.65,17920,United Kingdom
556473,22842,BISCUIT TIN VINTAGE RED,1,6/12/2011 12:00,6.75,17265,United Kingdom
543370,21756,BATH BUILDING BLOCK WORD,3,2/7/2011 14:51,5.95,12359,Cyprus
550352,17091J,VANILLA INCENSE IN TIN,3,4/18/2011 10:21,1.25,16719,United Kingdom
539044,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,12/15/2010 15:47,0.55,15727,United Kingdom
541696,20801,LARGE PINK GLASS SUNDAE DISH,8,1/20/2011 18:08,2.46,,United Kingdom
554489,21715,GIRLS VINTAGE TIN SEASIDE BUCKET,8,5/24/2011 13:46,2.55,17272,United Kingdom
555574,23007, SPACEBOY BABY GIFT SET,1,6/5/2011 15:46,16.95,12417,Belgium
558092,47504K,ENGLISH ROSE GARDEN SECATEURS,1,6/26/2011 12:54,1.95,14808,United Kingdom
547098,22853,CAT BOWL VINTAGE CREAM,6,3/21/2011 10:13,3.25,16384,United Kingdom
C553508,84950,ASSORTED COLOUR T-LIGHT HOLDER,-3,5/17/2011 13:44,0.65,14000,United Kingdom
C537333,22636,CHILDS BREAKFAST SET CIRCUS PARADE,-4,12/6/2010 12:00,8.5,12474,Germany
541421,20975,12 PENCILS SMALL TUBE RED RETROSPOT,1,1/17/2011 17:44,1.25,,United Kingdom
541809,22694,WICKER STAR ,1,1/21/2011 14:58,3.29,,United Kingdom
557790,21164,HOME SWEET HOME METAL SIGN ,6,6/22/2011 16:33,2.95,14099,United Kingdom
544089,84913B,MINT GREEN ROSE TOWEL,3,2/15/2011 17:51,3.29,,United Kingdom
554310,22428,ENAMEL FIRE BUCKET CREAM,1,5/23/2011 15:25,14.13,,United Kingdom
553515,21165,BEWARE OF THE CAT METAL SIGN ,2,5/17/2011 14:03,1.69,17515,United Kingdom
544996,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,12,2/25/2011 11:53,2.95,12474,Germany
557672,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,6/22/2011 10:13,2.95,16114,United Kingdom
542085,22897,OVEN MITT APPLES DESIGN,1,1/25/2011 12:33,1.45,14534,United Kingdom
545078,21749,LARGE RED RETROSPOT WINDMILL,1,2/28/2011 10:15,4.13,,United Kingdom
555284,20659,ECONOMY LUGGAGE TAG,12,6/2/2011 9:37,1.06,14298,United Kingdom
548317,23232,WRAP VINTAGE PETALS  DESIGN,25,3/30/2011 12:43,0.42,18179,United Kingdom
541700,21876,POTTERING MUG,36,1/21/2011 9:06,0.42,15174,United Kingdom
547087,22544,MINI JIGSAW SPACEBOY,24,3/20/2011 15:58,0.42,12726,France
552493,21012,ANTIQUE ALL GLASS CANDLESTICK,2,5/9/2011 16:21,2.46,,United Kingdom
547367,22752,SET 7 BABUSHKA NESTING BOXES,1,3/22/2011 13:11,8.5,15437,United Kingdom
543532,21033,JUMBO BAG CHARLIE AND LOLA TOYS,1,2/9/2011 12:59,5.38,,United Kingdom
543924,20934,SET/3 POT PLANT CANDLES,1,2/14/2011 14:14,5.45,16904,United Kingdom
558086,23239,SET OF 4 KNICK KNACK TINS POPPIES,1,6/26/2011 11:59,4.15,16728,United Kingdom
547788,21508,VINTAGE KID DOLLY CARD ,2,3/25/2011 12:00,0.83,,United Kingdom
544162,22917,HERB MARKER ROSEMARY,5,2/16/2011 13:00,0.65,14959,United Kingdom
536544,22071,SMALL WHITE RETROSPOT MUG IN BOX ,1,12/1/2010 14:32,7.62,,United Kingdom
553038,23191,BUNDLE OF 3 RETRO NOTE BOOKS,12,5/13/2011 8:11,1.65,12471,Germany
537598,22632,HAND WARMER RED RETROSPOT,12,12/7/2010 12:37,2.1,14135,United Kingdom
544673,21700,BIG DOUGHNUT FRIDGE MAGNETS,4,2/22/2011 15:46,0.85,13421,United Kingdom
548893,22027,TEA PARTY BIRTHDAY CARD,1,4/4/2011 15:54,0.83,,United Kingdom
552318,22671,FRENCH LAUNDRY SIGN BLUE METAL,2,5/8/2011 16:13,1.65,17231,United Kingdom
552687,85099B,JUMBO BAG RED RETROSPOT,3,5/10/2011 15:09,4.13,,United Kingdom
558355,22854,CREAM SWEETHEART EGG HOLDER,1,6/28/2011 14:58,4.95,13614,United Kingdom
545545,23127,FELTCRAFT GIRL NICOLE KIT,1,3/3/2011 15:02,4.95,17841,United Kingdom
555507,22178,VICTORIAN GLASS HANGING T-LIGHT,12,6/3/2011 16:39,1.25,16186,United Kingdom
548198,22517,CHILDS GARDEN RAKE PINK,3,3/29/2011 16:05,2.1,16712,United Kingdom
544767,22378,WALL TIDY RETROSPOT ,1,2/23/2011 11:10,4.96,,United Kingdom
557484,21700,BIG DOUGHNUT FRIDGE MAGNETS,5,6/20/2011 14:36,0.85,14796,United Kingdom
547665,22965,3 TRADITIONAl BISCUIT CUTTERS  SET,6,3/24/2011 13:17,2.1,14256,United Kingdom
553888,82581,TOILET METAL SIGN,24,5/19/2011 16:09,0.55,15201,United Kingdom
553385,22423,REGENCY CAKESTAND 3 TIER,1,5/16/2011 15:53,12.75,16710,United Kingdom
543803,84378,SET OF 3 HEART COOKIE CUTTERS,3,2/13/2011 12:05,1.25,17126,United Kingdom
556502,20829,GLITTER HANGING BUTTERFLY STRING,8,6/13/2011 8:43,2.1,13761,United Kingdom
554083,23301,GARDENERS KNEELING PAD KEEP CALM ,3,5/22/2011 11:51,1.65,18125,United Kingdom
555924,21713,CITRONELLA CANDLE FLOWERPOT,4,6/7/2011 17:12,4.13,,United Kingdom
541830,84949,SILVER HANGING T-LIGHT HOLDER,1,1/21/2011 17:09,3.29,,United Kingdom
550638,21084,SET/6 COLLAGE PAPER CUPS,1,4/19/2011 15:44,0.83,,United Kingdom
557938,20750,RED RETROSPOT MINI CASES,1,6/23/2011 15:35,16.63,,United Kingdom
543909,84375,SET OF 20 KIDS COOKIE CUTTERS,1,2/14/2011 12:32,4.13,,United Kingdom
544945,35912B,WHITE/PINK CHICK DECORATION,12,2/25/2011 10:53,1.25,17735,United Kingdom
C557165,85087,CANDY SPOT CUSHION COVER,-1,6/17/2011 11:10,2.95,15238,United Kingdom
550015,20971,PINK BLUE FELT CRAFT TRINKET BOX,12,4/14/2011 10:54,1.25,17735,United Kingdom
545441,22241,GARLAND WOODEN HAPPY EASTER,3,3/2/2011 16:17,1.25,14657,United Kingdom
553463,22831,WHITE BROCANTE SOAP DISH,6,5/17/2011 11:02,2.95,13488,United Kingdom
551698,23201,JUMBO BAG ALPHABET,200,5/3/2011 13:52,1.79,13694,United Kingdom
550389,22908,PACK OF 20 NAPKINS RED APPLES,1,4/18/2011 11:53,0.85,17284,United Kingdom
545221,20969,RED FLORAL FELTCRAFT SHOULDER BAG,4,3/1/2011 8:35,3.75,14740,United Kingdom
543235,21454,PAINTED PINK RABBIT ,3,2/4/2011 13:30,0.85,14462,United Kingdom
545377,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,1,3/2/2011 11:32,2.95,14606,United Kingdom
545215,47566,PARTY BUNTING,9,2/28/2011 16:47,4.96,,United Kingdom
553766,85114c,RED ENCHANTED FOREST PLACEMAT,2,5/19/2011 10:44,3.29,,United Kingdom
556484,47566B,TEA TIME PARTY BUNTING,2,6/12/2011 13:17,4.95,16938,United Kingdom
537030,20971,PINK BLUE FELT CRAFT TRINKET BOX,12,12/3/2010 16:44,1.25,16455,United Kingdom
546218,48138,DOORMAT UNION FLAG,4,3/10/2011 12:11,7.95,14667,United Kingdom
554348,23050,RECYCLED ACAPULCO MAT GREEN,2,5/24/2011 8:49,8.25,13523,United Kingdom
550474,22741,FUNKY DIVA PEN,1,4/18/2011 13:58,1.63,,United Kingdom
558104,21257,VICTORIAN SEWING BOX MEDIUM,1,6/26/2011 14:28,7.95,13668,United Kingdom
549273,22423,REGENCY CAKESTAND 3 TIER,12,4/7/2011 13:05,12.75,13089,United Kingdom
551696,22413,METAL SIGN TAKE IT OR LEAVE IT ,6,5/3/2011 13:39,2.95,14110,United Kingdom
553013,21132,SILVER STANDING GNOME   ,1,5/12/2011 18:19,8.29,,United Kingdom
553464,21231,SWEETHEART CERAMIC TRINKET BOX,36,5/17/2011 11:07,1.25,16218,United Kingdom
548388,22162,HEART GARLAND RUSTIC PADDED,8,3/30/2011 16:52,2.95,13268,United Kingdom
539663,22513,DOORSTOP FOOTBALL DESIGN,1,12/21/2010 10:26,3.75,17961,United Kingdom
548167,22659,LUNCH BOX I LOVE LONDON,1,3/29/2011 13:45,2.46,,United Kingdom
541785,21275,ZINC TOP  2 DOOR WOODEN SHELF ,1,1/21/2011 12:40,16.95,14779,United Kingdom
546779,22617,BAKING SET SPACEBOY DESIGN,1,3/16/2011 17:19,4.95,,United Kingdom
558049,21723,ALPHABET HEARTS STICKER SHEET,2,6/24/2011 14:16,0.85,15850,United Kingdom
552978,22900, SET 2 TEA TOWELS I LOVE LONDON ,24,5/12/2011 14:46,2.95,12590,Germany
538148,22166,WALL MIRROR RECTANGLE DIAMANTE PINK,2,12/9/2010 16:26,16.13,,United Kingdom
552005,46000M,POLYESTER FILLER PAD 45x45cm,6,5/5/2011 16:34,1.55,15491,United Kingdom
554392,22469,HEART OF WICKER SMALL,2,5/24/2011 12:04,1.65,14534,United Kingdom
538421,22207,FRYING PAN UNION FLAG,1,12/12/2010 12:08,4.25,17917,United Kingdom
536975,22746,POPPY'S PLAYHOUSE LIVINGROOM ,6,12/3/2010 14:04,2.1,14911,EIRE
545515,22090,PAPER BUNTING RETROSPOT,12,3/3/2011 12:06,2.95,12727,France
554042,79030G,TUMBLER NEW ENGLAND,24,5/20/2011 14:47,0.39,15237,United Kingdom
543096,22243,5 HOOK HANGER RED MAGIC TOADSTOOL,1,2/3/2011 11:39,1.65,14044,United Kingdom
549546,22197,SMALL POPCORN HOLDER,12,4/10/2011 11:24,0.85,16889,United Kingdom
543448,22835,HOT WATER BOTTLE I AM SO POORLY,1,2/8/2011 12:12,7.46,,United Kingdom
555562,23182,TOILET SIGN OCCUPIED OR VACANT,1,6/5/2011 14:45,0.83,17841,United Kingdom
540515,21555,CERAMIC STRAWBERRY TRINKET TRAY,2,1/9/2011 11:54,2.55,15059,United Kingdom
552176,21914,BLUE HARMONICA IN BOX ,3,5/6/2011 13:25,1.25,17516,United Kingdom
C557944,23169,CLASSIC GLASS COOKIE JAR,-1,6/23/2011 16:10,4.15,15669,United Kingdom
538418,72807B,SET/3 OCEAN SCENT CANDLE JEWEL BOX,1,12/12/2010 12:00,4.25,17372,United Kingdom
538349,22813,PACK 3 BOXES BIRD PANNETONE ,1,12/10/2010 14:59,4.21,,United Kingdom
537381,22633,HAND WARMER UNION JACK,20,12/6/2010 13:13,2.1,14667,United Kingdom
541214,21114,LAVENDER SCENTED FABRIC HEART,10,1/14/2011 13:41,1.25,15570,United Kingdom
548806,22423,REGENCY CAKESTAND 3 TIER,16,4/4/2011 12:52,10.95,13098,United Kingdom
544776,21078,SET/20 STRAWBERRY PAPER NAPKINS ,2,2/23/2011 11:39,2.46,,United Kingdom
553168,23112,PARISIENNE CURIO CABINET,12,5/13/2011 16:24,6.65,15159,United Kingdom
